	decel	diff	dist	group	group_len	k	sil_score
2080	-0.010721500205817858	-0.2580791857794371	2.4077371890920714	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	22	0.866037808197542
2081	0.007487841716749877	-0.25059134406268724	2.157145845029384	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	23	0.8696381556507449
2082	-0.03408939228835406	-0.2846807363510413	1.8724651086783428	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	24	0.8763883411674601
2083	0.11650323097225623	-0.16817750537878506	1.7042876032995578	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	25	0.8788358211550563
2084	0.04509619712766422	-0.12308130825112085	1.581206295048437	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	26	0.8905089105783035
2085	-0.09501329117803903	-0.21809459942915987	1.363111695619277	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	27	0.8925351271438499
2086	0.19362154657778374	-0.02447305285137613	1.338638642767901	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	28	0.8804259120071836
2087	-0.11155559399096338	-0.1360286468423395	1.2026099959255614	['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	4	29	0.8935582229512842
2088	0.0	0.0	392.1945894641912	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	1	
2089	0.0	-156.67361674671827	235.52097271747294	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	2	0.5567424339896492
2090	74.41283511704972	-82.26078162966854	153.2601910878044	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	3	0.586664974107371
2091	29.416886478200155	-52.84389515146839	100.41629593633601	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	4	0.6244140156690369
2092	24.8020472681293	-28.041847883339088	72.37444805299693	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	5	0.5610402968466661
2093	12.837132617965963	-15.204715265373125	57.1697327876238	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	6	0.5732106708314668
2094	6.7734892598675955	-8.431226005505529	48.73850678211827	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	7	0.5834621001255399
2095	1.453942900635198	-6.977283104870331	41.76122367724794	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	8	0.5867221696275392
2096	1.8134285327107378	-5.163854572159593	36.59736910508835	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	9	0.5787754443558003
2097	-0.2684808716938143	-5.4323354438534075	31.16503366123494	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	10	0.6007561785404907
2098	1.4567922769025685	-3.975543166950839	27.1894904942841	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	11	0.6032641058728979
2099	1.1417104041374024	-2.8338327628134365	24.355657731470664	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	12	0.610224627019744
2100	0.26808375950280094	-2.5657490033106356	21.78990872816003	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	13	0.6198424576917153
2101	0.7599733115672578	-1.8057756917433778	19.98413303641665	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	14	0.6225718264523453
2102	0.20860528089383124	-1.5971704108495466	18.386962625567104	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	15	0.6257424658766088
2103	0.4805002034125039	-1.1166702074370427	17.27029241813006	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	16	0.6240981615979826
2104	-0.6011020122348292	-1.7177722196718719	15.55252019845819	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	17	0.6302963967412865
2105	0.8280529870385962	-0.8897192326332757	14.662800965824914	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	18	0.6230613445080423
2106	-0.4361083279603406	-1.3258275605936163	13.336973405231298	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	19	0.6293064631831964
2107	0.3485178814432697	-0.9773096791503466	12.359663726080951	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	20	0.6345039976145055
2108	0.03981783043127862	-0.937491848719068	11.422171877361883	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	21	0.6691838059656952
2109	0.6978691186868939	-0.23962273003217405	11.18254914732971	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	22	0.7093912566109385
2110	-1.0930601452131725	-1.3326828752453466	9.849866272084363	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	23	0.717763638017651
2111	0.7781815290917748	-0.5545013461535717	9.295364925930791	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	24	0.7221976906487436
2112	-0.22603532030460372	-0.7805366664581754	8.514828259472615	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	25	0.7230617529869899
2113	0.39946060677785944	-0.381076059680316	8.1337521997923	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	26	0.7229235994543596
2114	0.051892932056044394	-0.3291831276242716	7.804569072168028	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	27	0.7271513900851779
2115	-0.19868879328701716	-0.5278719209112888	7.276697151256739	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	28	0.7259026358558892
2116	0.22485113118628686	-0.3030207897250019	6.973676361531737	['BU:..', 'BU:.p.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	29	0.7507483623360285
2117	0.0	0.0	423.2705924259565	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	1	
2118	0.0	-156.9280809764635	266.34251144949303	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	2	0.5321784138351416
2119	74.988349186242	-81.93973179022149	184.40277965927154	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	3	0.5568237226571262
