	decel	diff	dist	group	group_len	k	sil_score
924	-0.2816377131717456	-0.27371025729723897	11.086701568953004	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	43	0.41546733535333685
925	-0.09838514263078224	-0.3720953999280212	10.714606169024982	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	44	0.41914801287969305
926	-0.018060379839431207	-0.3901557797674524	10.32445038925753	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	45	0.4297700153748494
927	0.21542888728752274	-0.17472689247992967	10.1497234967776	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	46	0.42728826725482344
928	0.15043023148874113	-0.024296660991188546	10.125426835786412	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	47	0.42903842062116476
929	-0.2692417788623871	-0.29353843985357564	9.831888395932836	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	48	0.42763623713181664
930	0.007520641003415207	-0.28601779885016043	9.545870597082676	['ia', 'ia₂', 'li', 'li₂', 'u', 'u₂']	6	49	0.4310658403073074
931	0.0	0.0	93.05303433972381	['ša', 'ša₂', 'u', 'u₂']	4	1	
932	0.0	-32.74861673808064	60.304417601643166	['ša', 'ša₂', 'u', 'u₂']	4	2	0.3478530374491155
933	9.633160250137564	-23.115456487943078	37.18896111370009	['ša', 'ša₂', 'u', 'u₂']	4	3	0.40568910698789484
934	14.134501665120052	-8.980954822823026	28.208006290877062	['ša', 'ša₂', 'u', 'u₂']	4	4	0.39544680481942907
935	2.3624788358421505	-6.618475986980876	21.589530303896186	['ša', 'ša₂', 'u', 'u₂']	4	5	0.42043502724492304
936	3.354029227226789	-3.2644467597540867	18.3250835441421	['ša', 'ša₂', 'u', 'u₂']	4	6	0.4216322512989717
937	0.4689413848865396	-2.795505374867547	15.529578169274552	['ša', 'ša₂', 'u', 'u₂']	4	7	0.4297354972301665
938	0.5538732044546073	-2.24163217041294	13.287945998861613	['ša', 'ša₂', 'u', 'u₂']	4	8	0.4487477058914597
939	0.7759953587312545	-1.4656368116816854	11.822309187179927	['ša', 'ša₂', 'u', 'u₂']	4	9	0.4480042637510612
940	-0.027572998583075048	-1.4932098102647604	10.329099376915167	['ša', 'ša₂', 'u', 'u₂']	4	10	0.4697995373489989
941	0.4466712832097688	-1.0465385270549916	9.282560849860175	['ša', 'ša₂', 'u', 'u₂']	4	11	0.4696177092694261
942	0.06245266137940142	-0.9840858656755902	8.298474984184585	['ša', 'ša₂', 'u', 'u₂']	4	12	0.48445215037983314
943	0.21345057043887383	-0.7706352952367164	7.527839688947869	['ša', 'ša₂', 'u', 'u₂']	4	13	0.4843751235157327
944	0.1462323323282888	-0.6244029629084276	6.903436726039441	['ša', 'ša₂', 'u', 'u₂']	4	14	0.505978550148475
945	0.11168697825791885	-0.5127159846505087	6.390720741388932	['ša', 'ša₂', 'u', 'u₂']	4	15	0.5087262704154152
946	-0.11483236026962906	-0.6275483449201378	5.763172396468795	['ša', 'ša₂', 'u', 'u₂']	4	16	0.5162138790278319
947	0.111040339499624	-0.5165080054205138	5.246664391048281	['ša', 'ša₂', 'u', 'u₂']	4	17	0.5332711866335126
948	0.4454372931342174	-0.07107071228629636	5.1755936787619845	['ša', 'ša₂', 'u', 'u₂']	4	18	0.5254126870808572
949	-0.710531732222246	-0.7816024445085423	4.393991234253442	['ša', 'ša₂', 'u', 'u₂']	4	19	0.5512732301248653
950	0.5982044493315399	-0.1833979951770024	4.21059323907644	['ša', 'ša₂', 'u', 'u₂']	4	20	0.5478120443442842
951	-0.2472233124495653	-0.4306213076265677	3.779971931449872	['ša', 'ša₂', 'u', 'u₂']	4	21	0.559757321826623
952	0.30324022977500187	-0.12738107785156583	3.6525908535983063	['ša', 'ša₂', 'u', 'u₂']	4	22	0.5574325397541801
953	-0.014072026278086458	-0.14145310412965229	3.511137749468654	['ša', 'ša₂', 'u', 'u₂']	4	23	0.5604735516888879
954	-0.058291895881040556	-0.19974500001069284	3.311392749457961	['ša', 'ša₂', 'u', 'u₂']	4	24	0.5660971255795458
955	-0.044021622124476245	-0.2437666221351691	3.067626127322792	['ša', 'ša₂', 'u', 'u₂']	4	25	0.5772690806459588
956	0.1514606408532595	-0.09230598128190959	2.9753201460408825	['ša', 'ša₂', 'u', 'u₂']	4	26	0.5751305217589755
957	-0.07484571403265416	-0.16715169531456375	2.8081684507263187	['ša', 'ša₂', 'u', 'u₂']	4	27	0.5872651905336455
958	0.017822650429647702	-0.14932904488491605	2.6588394058414027	['ša', 'ša₂', 'u', 'u₂']	4	28	0.5920634618701619
959	0.12720585913719784	-0.02212318574771821	2.6367162200936844	['ša', 'ša₂', 'u', 'u₂']	4	29	0.5792467932600173
960	-0.18100481936042723	-0.20312800510814544	2.433588214985539	['ša', 'ša₂', 'u', 'u₂']	4	30	0.5960259510007293
961	0.11660141476850328	-0.08652659033964216	2.347061624645897	['ša', 'ša₂', 'u', 'u₂']	4	31	0.5888998805598652
962	0.007978586521369735	-0.07854800381827243	2.2685136208276244	['ša', 'ša₂', 'u', 'u₂']	4	32	0.5916541292376571
963	-0.00013466017837471256	-0.07868266399664714	2.1898309568309773	['ša', 'ša₂', 'u', 'u₂']	4	33	0.5943779538738381
964	-0.05791049438246043	-0.13659315837910757	2.0532377984518697	['ša', 'ša₂', 'u', 'u₂']	4	34	0.6077947563041297
965	0.014214029497574554	-0.12237912888153302	1.9308586695703367	['ša', 'ša₂', 'u', 'u₂']	4	35	0.6142924586753088
966	0.10413768618071662	-0.0182414427008164	1.9126172268695203	['ša', 'ša₂', 'u', 'u₂']	4	36	0.6114634690719896
967	-0.01359369238997088	-0.03183513509078728	1.880782091778733	['ša', 'ša₂', 'u', 'u₂']	4	37	0.6137808058740675
968	-0.11935353397189963	-0.1511886690626869	1.729593422716046	['ša', 'ša₂', 'u', 'u₂']	4	38	0.627914413087596
969	0.0726227442192311	-0.07856592484345581	1.6510274978725903	['ša', 'ša₂', 'u', 'u₂']	4	39	0.6232921588636183
970	0.0567779829324615	-0.021787941910994313	1.629239555961596	['ša', 'ša₂', 'u', 'u₂']	4	40	0.6271923781240513
971	-0.06708880587601218	-0.0888767477870065	1.5403628081745895	['ša', 'ša₂', 'u', 'u₂']	4	41	0.6373064285818274
972	0.054175190114482685	-0.03470155767252381	1.5056612505020657	['ša', 'ša₂', 'u', 'u₂']	4	42	0.6381263659765399
973	-0.07760873257524015	-0.11231029024776396	1.3933509602543017	['ša', 'ša₂', 'u', 'u₂']	4	43	0.6494242214144842
974	0.10172359321331781	-0.010586697034446146	1.3827642632198556	['ša', 'ša₂', 'u', 'u₂']	4	44	0.6541291776292227
975	-0.033722968904872586	-0.04430966593931873	1.3384545972805368	['ša', 'ša₂', 'u', 'u₂']	4	45	0.6532986193383216
976	0.007256907429667336	-0.037052758509651396	1.3014018387708854	['ša', 'ša₂', 'u', 'u₂']	4	46	0.6499578967849989
977	-0.004084597031492443	-0.04113735554114384	1.2602644832297416	['ša', 'ša₂', 'u', 'u₂']	4	47	0.6526187871413826
978	-0.028528290186276006	-0.06966564572741984	1.1905988375023218	['ša', 'ša₂', 'u', 'u₂']	4	48	0.6629883445859803
979	0.06382994992016777	-0.005835695807252073	1.1847631416950697	['ša', 'ša₂', 'u', 'u₂']	4	49	0.6608452531082575
980	0.0	0.0	150.88743809935934	['ia', 'ia₂', 'ša', 'ša₂', 'u', 'u₂']	6	1	
981	0.0	-44.88882827950468	105.99860981985466	['ia', 'ia₂', 'ša', 'ša₂', 'u', 'u₂']	6	2	0.2960062673852541
982	22.814569403905693	-22.074258875598986	83.92435094425568	['ia', 'ia₂', 'ša', 'ša₂', 'u', 'u₂']	6	3	0.3002336038015796
983	5.027515032348063	-17.046743843250923	66.87760710100476	['ia', 'ia₂', 'ša', 'ša₂', 'u', 'u₂']	6	4	0.29891037467270776
